,time,packet_rate,bandwidth,response_time,flagged_malicious,fuzzy_compromised_value,fuzzy_compromised_category,compromised_truth
0,-1,0.8943585482047073,31.219839129295163,164.95933403663128,0,0.0,-1,0
1,0,0.9009135355422743,26.775183004291822,111.50871723164023,0,5.09560670532464,0,0
2,1,0.9155628362231469,29.54905559924305,157.50736414126428,0,4.437777697149319,-1,0
3,2,0.9298078560540353,34.22550704526044,127.24045087060172,0,1.5609057643490143,-1,0
4,3,0.9199643075426216,29.44319106526561,128.42076185147042,0,3.7888602585673072,-1,0
5,4,0.9072858599060981,34.27791054119045,123.04526131059058,0,4.603351655113875,-1,0
6,5,0.9086609479100637,34.751591782248575,94.34251061044611,0,4.095883385612147,-1,0
7,6,0.9095375284335568,33.046118324107596,166.49072343388625,0,4.936409900877191,-1,0
8,7,0.9171007332915994,27.536504466815718,153.0788780298497,0,4.2631305330290425,-1,0
9,8,0.9162798487830349,30.940381246004797,121.93023083037038,0,4.161223305489272,-1,0
10,9,0.9304293796511531,30.064801811080777,135.3407237817236,0,1.5022605589037747,-1,0
11,10,0.9107542473720864,31.62260265377381,126.3414849476918,0,4.62500513105135,-1,0
12,11,0.92621962749623,29.91363898067013,176.29565032068575,0,2.965192188235702,-1,0
13,12,0.9167125247387453,38.16111952156203,123.8541019052123,0,4.128968058556806,-1,0
14,13,0.9049178753588789,28.463261887982085,132.75026021305456,1,4.753530618764995,-1,0
15,14,0.9017581423655342,26.420330804587845,134.9457807243248,1,5.19083013148,0,0
16,15,0.9137352334744485,27.386524421307058,129.53146123949614,0,4.423238489934689,-1,0
17,16,0.9054503072453425,26.371158140421763,177.99106371556115,1,5.2199557192119785,0,0
18,17,0.8985938253189761,29.39640639004981,140.03940136906425,1,4.860749206748604,-1,0
19,18,0.9000688700429742,30.442476569085816,161.29706498369984,1,5.152737344254626,0,0
20,19,0.9069161291904657,37.06405145919445,144.50550776609,0,4.924426226382053,-1,0
21,20,0.9057822928076209,33.25433346070248,143.03548505362457,0,4.903623462101847,-1,0
22,21,0.9095439611001834,32.30065736004634,151.4541196735754,0,4.838320173812514,-1,0
23,22,0.9027062856586056,33.23997467058243,115.24284159058992,0,4.475244410581685,-1,0
24,23,0.8982263505302999,28.04387278744261,123.49570293149083,0,4.729789263130484,-1,0
25,24,0.9091528997713153,28.261235894083054,170.49879234560086,0,4.986219367914063,-1,0
26,25,0.8909134684814516,31.737669242642248,124.65889030538341,0,4.628977877480965,-1,0
27,26,0.9252033676579933,25.72742325507968,115.22893915547002,0,2.849493610423352,-1,0
28,27,0.9201403631847208,34.568689328558065,122.73779059645275,0,3.7354125319116247,-1,0
29,28,0.9175868897617397,32.6978627320928,116.38090776205334,0,4.002837615054893,-1,0
30,29,0.9058011169503314,31.55150912121892,131.15602416646865,0,4.729480719883792,-1,0
31,30,0.9093666955125304,30.367237861665288,122.49314486383072,0,4.594518728384866,-1,0
32,31,0.9247056002825417,27.020384809147906,145.27620692524007,0,3.1092813576405733,-1,0
33,32,0.8799043080449118,27.83980528248889,173.40669383487167,1,5.309021979563757,0,0
34,33,0.8939035407040378,26.208811735465908,124.58196577685774,0,5.246512185932764,0,0
35,34,0.9037121324013933,28.29994787032937,90.1574030478711,0,4.649543856725666,-1,0
36,35,0.9176020300784535,28.929398800681746,133.6136054654674,0,4.091212050260037,-1,0
37,36,0.9110729052476914,25.97192865080801,106.02040579203354,0,4.581284928357918,-1,0
38,37,0.9047762441341036,31.62991482785381,120.27547799399646,0,4.558696615724606,-1,0
39,38,0.9024294974310972,27.838982263629042,79.72815237009122,0,4.792195326135789,-1,0
40,39,0.9084063967975188,31.558473348585736,131.8526535944133,0,4.7400178320996496,-1,0
41,40,0.9166047352267729,29.87715815799437,140.4043033620315,0,4.231237352700364,-1,0
42,41,0.9030019487534573,28.145084351520634,122.473577828469,0,4.698385287201928,-1,0
43,42,0.9094519774211028,34.25004105337089,83.55907380316197,0,3.876900608648281,-1,0
44,43,0.9040406339493209,29.178274376964463,134.00340482189733,1,4.772277184746035,-1,0
45,44,0.9182762431647777,33.959037409628294,115.39548354387595,0,3.923450127128452,-1,0
46,45,0.9062492339776603,24.49800811877001,83.93344097074845,0,5.002698024766386,0,0
47,46,0.9005619001557784,34.96508035549609,131.09978442982157,0,4.7286281212360475,-1,0
48,47,0.9028792630361182,32.76088071930041,137.44367170075756,0,4.823060201499937,-1,0
49,48,0.9220211862471361,31.49868256471904,92.24308302862262,0,3.332518046519281,-1,0
50,49,0.9001681284884405,29.48347317829368,92.70455240700461,0,4.238757509402992,-1,0
51,50,0.8888709330971486,30.785223506311997,145.2229697708493,1,4.934525594263193,-1,0
52,51,0.9059591088086271,29.23243231191278,129.35518918461565,0,4.70203447558447,-1,0
53,52,0.8878570348164623,29.119901152001432,127.8291892552994,0,4.6785362337399174,-1,0
54,53,0.9273161457175952,24.029087576507308,125.90399319428576,0,2.3810680831371163,-1,0
55,54,0.8979937697677147,23.29318123370451,146.76591562351757,1,5.623504016551359,0,0
56,55,0.9016442029267057,34.76673102298555,98.69195870109724,0,4.179161990859,-1,0
57,56,0.9065492318586514,28.729325928213708,139.88782473083683,0,4.858562576757587,-1,0
58,57,0.9015992011880134,32.30612310907816,134.2407923453098,0,4.775813114060536,-1,0
59,58,0.9142681466380609,28.599182732383156,152.79021048048094,0,4.516245357571809,-1,0
60,59,0.8955793758879641,27.086302562226237,118.42261806912055,0,5.0099517147636075,0,0
61,60,0.9005067455431611,30.04723928631828,140.1765668795402,1,4.862726455079495,-1,0
62,61,0.901100280567617,28.71797386043337,137.93499267821164,1,4.830234213098824,-1,0
63,62,0.9150851578530528,28.15255883308114,126.23710842180878,0,4.292598238099905,-1,0
64,63,0.9179501241262985,27.377625654682618,140.34085380266418,0,4.093734832404007,-1,0
65,64,0.9120221008969954,31.755965130725208,157.8844812741369,0,4.720574719708147,-1,0
66,65,0.9098175638031052,29.830281237714583,114.30384221118041,0,4.459321279274468,-1,0
67,66,0.9119253289216089,27.51663196500775,155.0910722243561,0,4.70907294778201,-1,0
68,67,0.9087250931184951,32.206120745987924,126.12696370802477,0,4.652054096864619,-1,0
69,68,0.912207701915876,29.8460323707589,122.26680335042728,0,4.5046101510957754,-1,0
70,69,0.9061992098168672,28.497622607109985,141.1359562492566,0,4.876516939904797,-1,0
71,70,0.8997007756178106,28.795585496964428,123.88893099627191,0,4.61678486114991,-1,0
72,71,0.9066807203242004,33.538399194098275,144.25265622336548,0,4.9208586436041175,-1,0
73,72,0.8978974030084886,28.86315479127227,113.3913374600535,0,4.462797041821805,-1,0
74,73,0.8936230976096027,25.217987546388247,154.09384730543178,1,5.499333475290032,0,0
75,74,0.8987884281030585,34.92397170016473,116.0808737893948,0,4.4893588760413765,-1,0
76,75,0.9021324450460926,29.449816827794724,145.9609928592772,1,4.9448784582031236,-1,0
77,76,0.9198244477653403,35.666735262059156,119.88387380632352,0,3.7617758033603867,-1,0
78,77,0.9066656329830095,33.37864210425541,147.58211734955208,0,4.967494320966537,-1,0
79,78,0.9116547169704018,25.79430601648765,166.80820884730065,0,4.807014048870399,-1,0
80,79,0.8909042922152267,33.35761120831523,171.56864372879238,0,5.285654437881402,0,0
81,80,0.9048547697514595,31.11855460828334,122.53607006876751,0,4.595206659999499,-1,0
82,81,0.9122780326835465,25.657270035355758,124.43132034609893,0,4.509996611235131,-1,0
83,82,0.9027236995235445,25.663586642252554,137.0058520920161,1,5.277510409229072,0,0
84,83,0.901886265659464,33.9126055772645,122.1157215789593,0,4.588461257041268,-1,0
85,84,0.9212323041303302,27.627886410711238,148.7672140250461,0,3.736101120535441,-1,0
86,85,0.9166257208831046,29.002519915472142,170.83740673430646,0,4.438774350090343,-1,0
87,86,0.908103427664582,31.20702972632511,136.23345213925265,0,4.80530683858304,-1,0
88,87,0.9346453360205941,31.240113258647767,133.629681109486,0,1.498351668702753,-1,0
89,88,0.9096981587234078,34.460320508994094,110.34391939651299,0,4.390858473719718,-1,0
90,89,0.9101205728821111,31.823135725864123,82.57859506665073,0,3.8559842910440585,-1,0
91,90,0.899562181105577,27.555947558915726,133.69765006210855,1,4.876046295430635,-1,0
92,91,0.8996307402968422,29.602106454123252,127.19515448941043,0,4.668706161888464,-1,0
93,92,0.8935645761904843,32.663644913810316,98.58353240383636,0,4.177117208687976,-1,0
94,93,0.900245508580153,32.85849683585221,134.81686943187805,0,4.784373928302162,-1,0
95,94,0.8884171464757862,29.946523872216307,134.54902008010382,1,4.7803970451650315,-1,0
96,95,0.9111304158396825,28.455921261673268,123.56872915139856,0,4.586500836216277,-1,0
97,96,0.9125976672806376,24.926605887219885,99.22285350502888,0,4.4314007818593835,-1,0
98,97,0.9093569933174933,31.281436452832924,146.8075993010037,0,4.821456672133712,-1,0
99,98,0.8933021970929945,35.815585257445605,147.7428685270954,0,4.969727731847432,-1,0
100,99,0.9218424725235419,30.181535101858607,150.91787036029908,0,3.6586157141465234,-1,0
